event_id,customer_id,feature,action,timestamp,session_id,user_agent
EVT-001236,CUST-065,custom_fields,error,2024-03-05T05:29:45Z,44e4b56c-366c-4ff8-91b4-accdbf283a6e,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_4 rv:4.0; tcy-IN) AppleWebKit/531.38.7 (KHTML, like Gecko) Version/4.1 Safari/531.38.7"
EVT-001237,CUST-039,automation_rules,disabled,2024-03-21T23:59:58Z,86d10303-4532-4fbb-9c01-2c2363a54599,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/32.0.865.0 Safari/533.1"
EVT-001238,CUST-425,audit_log,viewed,2024-03-27T19:19:13Z,403fe009-9df3-4389-b79c-31502b287004,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/3.0)
EVT-001239,CUST-219,audit_log,viewed,2024-03-02T14:35:38Z,e94e1303-5a90-42bc-970b-c3e2f82dac3a,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_0 rv:3.0; oc-FR) AppleWebKit/535.49.2 (KHTML, like Gecko) Version/5.0 Safari/535.49.2"
EVT-001240,CUST-279,custom_fields,used,2024-03-19T22:01:33Z,5cd1a960-75d4-43be-afd1-3b5e8857d802,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/533.8.6 (KHTML, like Gecko) Version/4.1 Safari/533.8.6"
EVT-001241,CUST-090,webhooks,disabled,2024-03-05T02:59:25Z,3843b480-c436-44fe-a58e-51283ea42c00,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1; rv:1.9.6.20) Gecko/9900-12-26 17:18:50 Firefox/10.0
EVT-001242,CUST-365,reporting,enabled,2024-03-30T23:31:23Z,4ffa0ddf-9029-4dbe-9702-c06fd25b1508,Opera/9.28.(X11; Linux i686; mt-MT) Presto/2.9.167 Version/10.00
EVT-001243,CUST-079,automation_rules,error,2024-03-04T21:19:30Z,1e79df28-7948-46b3-a75d-097838561675,Opera/8.14.(X11; Linux i686; en-DK) Presto/2.9.167 Version/11.00
EVT-001244,CUST-215,audit_log,configured,2024-03-17T23:29:47Z,c34e1629-cbec-482a-9003-5e3fb55ba184,Opera/9.69.(Windows NT 11.0; ig-NG) Presto/2.9.161 Version/12.00
EVT-001245,CUST-498,dashboard,disabled,2024-03-19T08:50:04Z,52ad8e91-94b7-4fa7-b256-3910fc03a706,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.1)
EVT-001246,CUST-366,api_gateway,enabled,2024-03-05T05:22:10Z,33d8ae7b-505a-44fc-905f-b2037f140af5,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; gez-ET) AppleWebKit/535.5.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.5.7"
EVT-001247,CUST-419,audit_log,used,2024-03-29T23:47:51Z,fcd123a0-828a-403e-9e9d-b47c4d70a2ea,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.11.4 (KHTML, like Gecko) Version/4.0.5 Safari/534.11.4"
EVT-001248,CUST-258,workflow_builder,viewed,2024-03-26T21:38:02Z,1bd8a01d-ae66-4964-a62e-922797fb450f,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/13.6u1820.0 Mobile/12U988 Safari/535.2"
EVT-001249,CUST-264,api_gateway,disabled,2024-03-04T10:10:14Z,6fc8e07d-d97b-47b6-ae00-9e59a9aa3883,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.0)
EVT-001250,CUST-341,api_gateway,configured,2024-03-24T01:59:44Z,6bb482c7-0b53-4a90-90f1-5b8cb6bec014,Opera/8.34.(Windows NT 5.1; ro-RO) Presto/2.9.187 Version/12.00
EVT-001251,CUST-167,export_tools,error,2024-03-17T21:57:39Z,7233060c-b0c5-48f2-9ab4-45ac569c16ba,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/35.0.816.0 Safari/534.1"
EVT-001252,CUST-100,workflow_builder,configured,2024-03-02T20:22:39Z,5e1df2e2-4fa9-47fc-8b72-46e2436eaced,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; bho-IN) AppleWebKit/535.14.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6535.14.1"
EVT-001253,CUST-414,dashboard,viewed,2024-03-21T15:03:49Z,5305482b-1d24-4480-b1a7-fdb6fd901bcb,Opera/9.78.(X11; Linux i686; ayc-PE) Presto/2.9.188 Version/11.00
EVT-001254,CUST-022,dashboard,disabled,2024-03-20T14:08:06Z,246236fa-e1ea-4804-9fab-7b0e0dae08ee,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/4529-07-29 07:23:16 Firefox/3.8
EVT-001255,CUST-231,automation_rules,error,2024-03-13T16:40:36Z,f634100c-64bc-499b-8250-b4701abdedcf,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; so-KE) AppleWebKit/532.46.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6532.46.1"
EVT-001256,CUST-485,export_tools,used,2024-03-17T17:36:20Z,58d25613-8ccc-4888-91a8-2fa75f72fc44,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.1)
EVT-001257,CUST-169,webhooks,error,2024-03-16T19:18:35Z,f25d2c85-0622-4294-a399-839fcc0e8c1b,Opera/9.42.(X11; Linux i686; ka-GE) Presto/2.9.185 Version/11.00
EVT-001258,CUST-294,reporting,enabled,2024-03-08T04:53:18Z,1f5121a6-ba26-4bc3-ad3b-4adc6386d673,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.1)
EVT-001259,CUST-303,reporting,enabled,2024-03-25T03:17:41Z,a08a6208-ebec-4b0a-9513-a64ba67a2cc7,Opera/9.10.(Windows NT 6.2; the-NP) Presto/2.9.173 Version/10.00
EVT-001260,CUST-327,user_management,used,2024-03-17T12:29:54Z,295c1fe4-f2c4-46f1-835c-5a0b5630033c,"Mozilla/5.0 (iPad; CPU iPad OS 14_8_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/9.0w9483.0 Mobile/13M447 Safari/536.1"
EVT-001261,CUST-164,api_gateway,enabled,2024-03-17T08:49:30Z,626cae1a-95cb-46a3-a553-c7eab9dbb9fa,Mozilla/5.0 (Windows NT 10.0; ast-ES; rv:1.9.0.20) Gecko/6790-06-10 09:57:02 Firefox/7.0
EVT-001262,CUST-222,api_gateway,used,2024-03-02T23:29:55Z,73cc8561-dd3f-4d3b-b96f-326618027280,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9 rv:3.0; mn-MN) AppleWebKit/531.21.2 (KHTML, like Gecko) Version/5.0.3 Safari/531.21.2"
EVT-001263,CUST-249,integrations,used,2024-03-15T22:59:49Z,e8706ff9-653c-469a-99f9-b0084dd5ec39,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.1)
EVT-001264,CUST-154,reporting,enabled,2024-03-05T09:48:36Z,8cb1a229-1c2b-4267-8d73-b07ed04536d0,Opera/9.92.(Windows NT 5.1; da-DK) Presto/2.9.166 Version/10.00
EVT-001265,CUST-326,dashboard,viewed,2024-03-26T19:37:41Z,a23a891d-9cc2-49bc-a4c4-cc4c61a2eb14,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.0)
EVT-001266,CUST-094,reporting,viewed,2024-03-21T23:29:45Z,60293a67-704c-48c3-af70-6ace7c685f75,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/5.0)
EVT-001267,CUST-319,reporting,used,2024-03-15T10:27:14Z,dbba8812-ed63-4454-b761-86d806bd49c7,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; bho-IN) AppleWebKit/533.1.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.1.2"
EVT-001268,CUST-389,user_management,used,2024-03-16T06:14:39Z,929a097e-3a8b-4d91-8933-9adee91d6821,"Mozilla/5.0 (Linux; Android 4.4.4) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/18.0.814.0 Safari/533.1"
EVT-001269,CUST-128,audit_log,used,2024-03-27T03:52:21Z,36b22d4e-511a-4c95-92eb-13d196f300a4,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/59.0.889.0 Mobile/04J095 Safari/532.2"
EVT-001270,CUST-257,automation_rules,viewed,2024-03-24T09:45:36Z,15f54aa0-3e42-4e14-b70c-276c7afd04ce,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/3.1)
EVT-001271,CUST-217,apiGateway,viewed,2024-03-05T12:26:19Z,400b2ed1-109e-49c3-b035-a81d1793d050,Mozilla/5.0 (Windows 98; Win 9x 4.90; ku-TR; rv:1.9.0.20) Gecko/3427-03-04 19:22:26 Firefox/3.6.4
EVT-001272,CUST-424,export_tools,enabled,2024-03-29T20:38:38Z,2f5d6fd6-0de2-41b2-b1fb-18bc2f47980c,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_4 rv:2.0; wa-BE) AppleWebKit/534.22.6 (KHTML, like Gecko) Version/5.0.1 Safari/534.22.6"
EVT-001273,CUST-204,audit_log,viewed,2024-03-21T22:54:57Z,1a648d30-0963-461c-bafb-783068aae55f,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.0)
EVT-001274,CUST-035,audit_log,configured,2024-03-28T16:47:12Z,dc237929-fbac-42e8-986f-4fa504e34cb1,Opera/8.45.(Windows CE; gd-GB) Presto/2.9.164 Version/10.00
EVT-001275,CUST-426,bulk_import,error,2024-03-27T05:00:11Z,51cbcee7-fdc0-4004-8810-da5609904f9b,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/3179-09-22 08:45:22 Firefox/6.0
EVT-001276,CUST-316,integrations,configured,2024-03-19T20:46:29Z,80272505-2f88-498b-8de5-3f263771ad89,Opera/8.43.(Windows NT 10.0; ka-GE) Presto/2.9.173 Version/10.00
EVT-001277,CUST-210,audit_log,error,2024-03-22T05:25:08Z,6ded13fe-6e17-4778-8312-5afa956a1351,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/9.5l2973.0 Mobile/77R349 Safari/532.1"
EVT-001278,CUST-085,dashboard,disabled,2024-03-13T07:44:20Z,4cd66378-6a9f-47d4-aaa3-64bdea86ff03,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/61.0.881.0 Mobile/53W369 Safari/533.1"
EVT-001279,CUST-075,workflow_builder,disabled,2024-03-02T19:22:13Z,bf78d7c8-56ce-4395-a362-cf128d2b73b3,Mozilla/5.0 (Android 2.3.1; Mobile; rv:55.0) Gecko/55.0 Firefox/55.0
EVT-001280,CUST-019,webhooks,used,2024-03-15T03:07:49Z,9dac59ca-3c82-4d85-a38f-f7139719d16c,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.43.1 (KHTML, like Gecko) Version/4.1 Safari/535.43.1"
EVT-001281,CUST-199,reporting,viewed,2024-03-25T20:47:31Z,0f161581-6129-41b0-a17c-0678795700a0,Opera/9.71.(X11; Linux i686; af-ZA) Presto/2.9.168 Version/12.00
EVT-001282,CUST-078,workflow_builder,viewed,2024-03-05T02:52:17Z,b62a0255-e761-4b19-8dcb-c387f57c2a25,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_6) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/24.0.841.0 Safari/535.0"
EVT-001283,CUST-217,automation_rules,error,2024-03-21T03:02:47Z,eacb11a2-3482-4796-a7cc-3176c02ac52a,Mozilla/5.0 (Android 4.4.1; Mobile; rv:33.0) Gecko/33.0 Firefox/33.0
EVT-001284,CUST-214,integrations,enabled,2024-03-02T12:17:05Z,c907460e-5993-44c6-ab78-8de21b80effc,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3 rv:3.0; tg-TJ) AppleWebKit/531.8.4 (KHTML, like Gecko) Version/4.0.5 Safari/531.8.4"
EVT-001285,CUST-331,custom_fields,disabled,2024-03-21T10:41:20Z,d54e9c62-6b54-4209-aa77-5836eaea93f6,Opera/9.15.(X11; Linux i686; wo-SN) Presto/2.9.177 Version/10.00
EVT-001286,CUST-205,workflow_builder,error,2024-03-13T02:35:53Z,cc1186c0-8ba5-444f-9037-d21cd3559455,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/3.0)
EVT-001287,CUST-374,custom_fields,enabled,2024-03-20T08:23:16Z,99ba118b-7e5e-412d-af25-222ddd6f0420,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4; rv:1.9.3.20) Gecko/2560-07-16 00:26:17 Firefox/8.0
EVT-001288,CUST-426,bulk_import,used,2024-03-26T06:49:05Z,0f56816f-ff14-4eba-a7eb-7195e35e232c,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/11.5d7117.0 Mobile/13C860 Safari/534.2"
EVT-001289,CUST-311,integrations,disabled,2024-03-02T12:49:20Z,4c901c59-a1ca-4ff1-99e0-aaa97599b3df,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.0)
EVT-001290,CUST-004,custom_fields,used,2024-03-22T06:15:36Z,368f79b8-9b89-4676-adef-86d1c5c99369,Opera/9.64.(Windows NT 11.0; ro-RO) Presto/2.9.175 Version/11.00
EVT-001291,CUST-215,automation_rules,enabled,2024-03-30T11:50:12Z,3d24c1c1-125e-4ce9-9aee-253d30017603,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.3.6 (KHTML, like Gecko) Version/5.0 Safari/531.3.6"
EVT-001292,CUST-451,reporting,configured,2024-03-01T15:07:47Z,eb8a7207-1518-4e2c-bcca-bde2b5c1accc,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.1)
EVT-001293,CUST-359,export_tools,viewed,2024-03-17T09:39:02Z,f73f707d-6eef-482a-a9d8-7a6498c8ab51,Mozilla/5.0 (Android 2.3.2; Mobile; rv:48.0) Gecko/48.0 Firefox/48.0
EVT-001294,CUST-180,integrations,error,2024-03-19T19:52:54Z,c73e77c7-5d33-4535-9d99-4b1e354d1177,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_6 rv:3.0; ts-ZA) AppleWebKit/533.10.7 (KHTML, like Gecko) Version/4.0.4 Safari/533.10.7"
EVT-001295,CUST-376,workflow_builder,used,2024-03-06T05:34:27Z,79f61159-020b-453b-9fbc-277061fdf942,"Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/39.0.869.0 Safari/536.0"
EVT-001296,CUST-077,user_management,viewed,2024-03-09T05:44:18Z,01f9214f-2406-425c-894a-de1822b51524,Opera/8.27.(Windows 98; Win 9x 4.90; fur-IT) Presto/2.9.163 Version/11.00
EVT-001297,CUST-209,audit_log,used,2024-03-13T04:52:21Z,25e8c83d-8d5d-48d9-a490-31eb3ab7e477,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2048-08-22 04:02:15 Firefox/3.6.18
EVT-001298,CUST-443,webhooks,viewed,2024-03-17T10:31:05Z,87d63a5b-a4a4-41c9-8421-fa752a2be014,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.1.7 (KHTML, like Gecko) Version/5.0.3 Safari/532.1.7"
EVT-001299,CUST-444,integrations,error,2024-03-28T06:31:23Z,9f3f4d91-1a32-4483-8cd3-7b05e51bc4b4,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.0)
EVT-001300,CUST-354,audit_log,disabled,2024-03-15T07:26:20Z,c2516191-df20-43a3-953a-01599cfee5c9,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/18.8m8930.0 Mobile/42C802 Safari/534.1"
EVT-001301,CUST-405,audit_log,used,2024-03-18T09:32:26Z,54f99b39-d077-4ab4-91a5-d26803848427,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ss-ZA) AppleWebKit/533.23.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6533.23.4"
EVT-001302,CUST-329,automation_rules,configured,2024-03-16T05:45:52Z,2739d4f3-e4d4-4692-9bfa-2c974c4c2c7d,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.35.4 (KHTML, like Gecko) Version/5.0 Safari/535.35.4"
EVT-001303,CUST-357,custom_fields,configured,2024-03-11T16:55:22Z,24d6bca4-517f-4719-a629-a922153f1e28,Opera/8.48.(Windows 98; ha-NG) Presto/2.9.181 Version/12.00
EVT-001304,CUST-409,custom_fields,disabled,2024-03-04T08:59:30Z,0eff819a-8d45-4180-a61f-82b0967683ab,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3965-02-11 20:26:23 Firefox/14.0
EVT-001305,CUST-395,bulk_import,enabled,2024-03-17T00:46:20Z,54bc0607-b85b-41c2-9c50-ff9e4ecce990,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/4.0)
EVT-001306,CUST-003,workflow_builder,disabled,2024-03-02T06:52:36Z,50b9286d-5689-409d-88da-0ce153df7070,Opera/9.82.(Windows NT 11.0; sw-KE) Presto/2.9.172 Version/10.00
EVT-001307,CUST-349,dashboard,used,2024-03-09T22:58:45Z,2982c35f-03d3-4568-a0fa-95f1cf1a260b,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.0)
EVT-001308,CUST-465,reporting,used,2024-03-30T11:46:45Z,36804804-c34c-4fdf-bf2a-f7ad3d39b5bb,Mozilla/5.0 (Android 2.3.6; Mobile; rv:21.0) Gecko/21.0 Firefox/21.0
EVT-001309,CUST-436,apiGateway,used,2024-03-03T08:21:39Z,c4e3a5ed-ed77-4d37-8aa4-99b776c96825,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_6; rv:1.9.2.20) Gecko/9791-10-14 23:54:33 Firefox/3.8
EVT-001310,CUST-268,export_tools,disabled,2024-03-17T20:25:56Z,9aac8b79-7d49-48f9-b9c7-02ee9e7677dd,Opera/8.33.(Windows NT 6.0; bhb-IN) Presto/2.9.161 Version/12.00
EVT-001311,CUST-122,integrations,used,2024-03-22T06:07:29Z,57728c55-a5e5-4d3a-94ee-b2afb56f8994,Opera/9.96.(Windows NT 5.01; el-GR) Presto/2.9.186 Version/11.00
EVT-001312,CUST-437,audit_log,disabled,2024-03-21T03:06:50Z,1061abba-7e02-4f27-b334-1bf847e0bcac,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; sv-FI) AppleWebKit/533.23.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6533.23.5"
EVT-001313,CUST-399,user_management,disabled,2024-03-18T01:50:07Z,ea823045-7729-407f-b7fe-3c7ba0a5741e,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; iu-CA) AppleWebKit/531.19.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6531.19.3"
EVT-001314,CUST-372,custom_fields,configured,2024-03-06T12:02:59Z,6d8b643e-7fbb-467d-b95a-5a97738c5016,Opera/9.92.(X11; Linux x86_64; lb-LU) Presto/2.9.171 Version/10.00
EVT-001315,CUST-272,dashboard,enabled,2024-03-19T07:36:27Z,11202099-6b07-4a47-8279-749be575eeb5,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/10.9c0223.0 Mobile/78Z061 Safari/536.1"
EVT-001316,CUST-304,export_tools,used,2024-03-05T23:38:34Z,12552f58-27c2-4d0c-95f5-442f5b117f20,Mozilla/5.0 (Android 4.4.3; Mobile; rv:53.0) Gecko/53.0 Firefox/53.0
EVT-001317,CUST-479,custom_fields,used,2024-03-20T03:59:03Z,b6aedb91-890e-4e44-b6e5-a7b1c1456f26,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.0)
EVT-001318,CUST-332,integrations,error,2024-03-25T09:50:10Z,69a8f894-7f36-44a1-aed9-d391cd2ba7af,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.0)
EVT-001319,CUST-248,audit_log,enabled,2024-03-14T15:00:09Z,0a8ef997-23b3-481b-8617-4aa0eb5a83cc,"Mozilla/5.0 (Linux; Android 4.1.2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/33.0.844.0 Safari/531.1"
EVT-001320,CUST-321,api_gateway,error,2024-03-04T07:38:09Z,62ca8797-c059-486e-ae2b-918650634f9e,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_9 rv:4.0; ja-JP) AppleWebKit/534.27.3 (KHTML, like Gecko) Version/5.0.5 Safari/534.27.3"
EVT-001321,CUST-091,automation_rules,disabled,2024-03-06T21:38:39Z,017cff67-509d-412c-a359-da56a01f1549,Opera/9.24.(X11; Linux i686; sr-RS) Presto/2.9.170 Version/11.00
EVT-001322,CUST-420,user_management,configured,2024-03-11T11:35:36Z,0de27365-ac13-40df-9184-32b5249b4a0e,Opera/8.86.(X11; Linux i686; niu-NZ) Presto/2.9.182 Version/11.00
EVT-001323,CUST-119,automation_rules,enabled,2024-03-03T18:14:45Z,51cfc712-bd5c-481b-bb3e-0420f1d5181f,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/35.0.863.0 Mobile/93C442 Safari/535.1"
EVT-001324,CUST-349,export_tools,viewed,2024-03-03T13:30:54Z,230e8584-e091-47e7-9ba3-e45b76b12e05,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/5.1)
EVT-001325,CUST-150,workflow_builder,configured,2024-03-25T18:11:07Z,757e1b17-0d4b-4935-a7ca-ddebb2b7a188,"Mozilla/5.0 (Linux; Android 4.1.1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/33.0.808.0 Safari/532.0"
EVT-001326,CUST-166,custom_fields,enabled,2024-03-14T02:28:45Z,6830e63b-3277-42a7-a53a-846503021844,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/13.2g6483.0 Mobile/00I848 Safari/532.0"
EVT-001327,CUST-362,api_gateway,error,2024-03-26T22:21:14Z,6f535f89-e401-4e0f-8939-ef9bead7bec5,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.2.5 (KHTML, like Gecko) Version/5.0.4 Safari/532.2.5"
EVT-001328,CUST-245,bulk_import,configured,2024-03-05T14:24:15Z,e3d6f86e-f818-4871-a730-8128d32ab0f6,"Mozilla/5.0 (Linux; Android 2.2) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/31.0.807.0 Safari/531.0"
EVT-001329,CUST-258,export_tools,configured,2024-03-16T22:15:37Z,5705aed4-824b-4f98-a4c4-9882628cdff8,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/43.0.839.0 Safari/536.0"
EVT-001330,CUST-144,export_tools,enabled,2024-03-19T00:13:08Z,7367d2c7-d0cd-45c3-973e-56327cafd9ae,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_1 rv:5.0; nso-ZA) AppleWebKit/533.3.1 (KHTML, like Gecko) Version/4.0.2 Safari/533.3.1"
EVT-001331,CUST-155,automation_rules,configured,2024-03-27T04:39:33Z,8471a52c-cc80-443a-bb1f-b5e86c9e7b87,Opera/9.55.(Windows 98; sr-RS) Presto/2.9.186 Version/11.00
EVT-001332,CUST-336,api_gateway,configured,2024-03-02T14:44:20Z,8574fb9c-b67a-4172-bc60-37889442ae6b,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2610-09-25 08:12:43 Firefox/3.6.16
EVT-001333,CUST-355,dashboard,disabled,2024-03-28T17:37:55Z,c6dad79b-e7c9-44b3-b7d7-03111821b551,Opera/9.64.(Windows NT 5.2; be-BY) Presto/2.9.181 Version/11.00
EVT-001334,CUST-087,export_tools,viewed,2024-03-27T09:49:55Z,9ad10cac-7c20-4cf5-8c4d-33b56d817b6b,Mozilla/5.0 (Android 9; Mobile; rv:29.0) Gecko/29.0 Firefox/29.0
EVT-001335,CUST-377,user_management,viewed,2024-03-12T23:08:55Z,d7a5914a-b8d8-41ab-a2d0-f78820040a26,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/13.0.899.0 Mobile/38P277 Safari/536.1"
EVT-001336,CUST-130,integrations,viewed,2024-03-29T10:16:21Z,e84b5e24-714d-466c-8234-eddf0fbd0e7f,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/37.0.846.0 Mobile/02J423 Safari/532.0"
EVT-001337,CUST-073,user_management,configured,2024-03-27T12:00:50Z,661532bb-c599-49ca-9990-e2436f3b8e35,Opera/9.77.(X11; Linux x86_64; mni-IN) Presto/2.9.161 Version/12.00
EVT-001338,CUST-241,webhooks,enabled,2024-03-14T00:17:02Z,499e52b5-31dc-4958-bc0a-12c6dacd40ba,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.1)
EVT-001339,CUST-164,bulk_import,viewed,2024-03-03T01:46:14Z,d2f98849-efa8-47a7-a956-8c6726ffb2a1,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.1)
EVT-001340,CUST-336,bulk_import,viewed,2024-03-16T23:36:01Z,9fc7d5e4-757a-4380-87c3-cb29323f2ffd,Mozilla/5.0 (Windows 98; kw-GB; rv:1.9.2.20) Gecko/2633-04-10 23:07:17 Firefox/3.8
EVT-001341,CUST-428,integrations,enabled,2024-03-20T04:26:58Z,8f7e91de-5941-409a-a6bd-483a2271e3be,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; te-IN) AppleWebKit/532.43.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6532.43.3"
EVT-001342,CUST-446,custom_fields,enabled,2024-03-30T13:27:12Z,92095726-489f-4777-9b98-94c52fd81782,Opera/9.91.(Windows NT 6.0; ca-FR) Presto/2.9.172 Version/10.00
EVT-001343,CUST-329,export_tools,enabled,2024-03-14T00:44:37Z,adc47057-489c-4d72-9a62-632663289f93,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_8; rv:1.9.5.20) Gecko/6358-06-04 15:01:34 Firefox/3.8
EVT-001344,CUST-083,export_tools,used,2024-03-25T07:27:33Z,8f39f8f3-062a-4d31-96d7-aa0116052cda,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.1)
EVT-001345,CUST-412,export_tools,used,2024-03-09T20:05:08Z,f450d66c-6690-417c-9d52-9926e09e0c95,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/14.0q0090.0 Mobile/36C930 Safari/533.1"
